Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.4,
Sample Interval,0.000768049,
Filter Frequency,2e+08,
Record Length,5208,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
-3.2873e-01,-2.38,-2.44
-3.2796e-01,-2.4,-2.32
-3.2719e-01,-2.4,-2.44
-3.2642e-01,-2.4,-2.32
-3.2565e-01,-2.4,-2.44
-3.2488e-01,-2.38,-2.32
-3.2412e-01,-2.4,-2.44
-3.2335e-01,-2.4,-2.32
-3.2258e-01,-2.38,-2.44
-3.2181e-01,-2.4,-2.32
-3.2104e-01,-2.38,-2.44
-3.2028e-01,-2.4,-2.32
-3.1951e-01,-2.38,-2.44
-3.1874e-01,-2.38,-2.32
-3.1797e-01,-2.38,-2.44
-3.1720e-01,-2.4,-2.32
-3.1644e-01,-2.38,-2.44
-3.1567e-01,-2.4,-2.32
-3.1490e-01,-2.4,-2.44
-3.1413e-01,-2.4,-2.32
-3.1336e-01,-2.4,-2.44
-3.1260e-01,-2.4,-2.32
-3.1183e-01,-2.42,-2.44
-3.1106e-01,-2.38,-2.32
-3.1029e-01,-2.4,-2.44
-3.0952e-01,-2.4,-2.32
-3.0876e-01,-2.38,-2.44
-3.0799e-01,-2.4,-2.32
-3.0722e-01,-2.38,-2.44
-3.0645e-01,-2.38,-2.34
-3.0568e-01,-2.4,-2.44
-3.0492e-01,-2.38,-2.32
-3.0415e-01,-2.38,-2.44
-3.0338e-01,-2.38,-2.32
-3.0261e-01,-2.38,-2.44
-3.0184e-01,-2.4,-2.32
-3.0108e-01,-2.38,-2.44
-3.0031e-01,-2.4,-2.32
-2.9954e-01,-2.38,-2.44
-2.9877e-01,-2.4,-2.32
-2.9800e-01,-2.4,-2.44
-2.9724e-01,-2.4,-2.32
-2.9647e-01,-2.4,-2.44
-2.9570e-01,-2.4,-2.32
-2.9493e-01,-2.38,-2.44
-2.9416e-01,-2.4,-2.32
-2.9339e-01,-2.4,-4.54
-2.9263e-01,-2.6,0.54
-2.9186e-01,-2.62,-2.66
-2.9109e-01,-2.6,-2.54
-2.9032e-01,-2.58,-2.64
-2.8955e-01,-2.58,-2.52
-2.8879e-01,-2.58,-2.62
-2.8802e-01,-2.56,-2.52
-2.8725e-01,-2.58,-2.62
-2.8648e-01,-2.56,-2.52
-2.8571e-01,-2.56,-2.62
-2.8495e-01,-2.58,-2.5
-2.8418e-01,-2.54,-2.6
-2.8341e-01,-2.54,-2.5
-2.8264e-01,-2.54,-2.58
-2.8187e-01,-2.54,-2.48
-2.8111e-01,-2.54,-2.58
-2.8034e-01,-2.54,-2.46
-2.7957e-01,-2.52,-2.58
-2.7880e-01,-2.54,-2.46
-2.7803e-01,-2.5,-2.56
-2.7727e-01,-2.52,-2.46
-2.7650e-01,-2.5,-2.54
-2.7573e-01,-2.48,-2.44
-2.7496e-01,-2.48,-2.54
-2.7419e-01,-2.52,-2.42
-2.7343e-01,-2.48,-2.52
-2.7266e-01,-2.48,-2.42
-2.7189e-01,-2.46,-2.52
-2.7112e-01,-2.46,-2.4
-2.7035e-01,-2.48,-3.96
-2.6959e-01,-2.44,-1.8
-2.6882e-01,-2.38,-2.44
-2.6805e-01,-2.4,-2.32
-2.6728e-01,-2.38,-2.42
-2.6651e-01,-2.38,-2.32
-2.6575e-01,-2.38,-2.42
-2.6498e-01,-2.36,-2.3
-2.6421e-01,-2.38,-2.42
-2.6344e-01,-2.36,-2.3
-2.6267e-01,-2.34,-2.4
-2.6190e-01,-2.34,-2.28
-2.6114e-01,-2.36,-2.4
-2.6037e-01,-2.34,-2.28
-2.5960e-01,-2.34,-2.4
-2.5883e-01,-2.34,-2.26
-2.5806e-01,-2.34,-2.38
-2.5730e-01,-2.32,-2.26
-2.5653e-01,-2.32,-2.36
-2.5576e-01,-2.32,-2.26
-2.5499e-01,-2.3,-2.36
-2.5422e-01,-2.3,-2.24
-2.5346e-01,-2.3,-2.34
-2.5269e-01,-2.26,-2.22
-2.5192e-01,-2.3,-2.34
-2.5115e-01,-2.28,-2.22
-2.5038e-01,-2.26,-2.32
-2.4962e-01,-2.28,-2.22
-2.4885e-01,-2.28,-2.34
-2.4808e-01,-2.3,-2.22
-2.4731e-01,-2.3,-2.34
-2.4654e-01,-2.3,-2.24
-2.4578e-01,-2.28,-2.36
-2.4501e-01,-2.3,-2.24
-2.4424e-01,-2.3,-2.36
-2.4347e-01,-2.32,-2.26
-2.4270e-01,-2.3,-2.36
-2.4194e-01,-2.32,-2.26
-2.4117e-01,-2.32,-2.38
-2.4040e-01,-2.3,-2.26
-2.3963e-01,-2.32,-2.38
-2.3886e-01,-2.34,-2.26
-2.3810e-01,-2.34,-2.38
-2.3733e-01,-2.32,-2.26
-2.3656e-01,-2.32,-2.38
-2.3579e-01,-2.34,-2.26
-2.3502e-01,-2.32,-2.38
-2.3425e-01,-2.34,-2.28
-2.3349e-01,-2.32,-2.4
-2.3272e-01,-2.34,-2.28
-2.3195e-01,-2.34,-2.4
-2.3118e-01,-2.34,-2.28
-2.3041e-01,-2.36,-2.4
-2.2965e-01,-2.34,-2.28
-2.2888e-01,-2.34,-2.4
-2.2811e-01,-2.36,-2.28
-2.2734e-01,-2.36,-2.4
-2.2657e-01,-2.36,-2.28
-2.2581e-01,-2.38,-2.4
-2.2504e-01,-2.34,-2.3
-2.2427e-01,-2.36,-2.4
-2.2350e-01,-2.36,-2.3
-2.2273e-01,-2.36,-2.42
-2.2197e-01,-2.36,-2.3
-2.2120e-01,-2.36,-2.42
-2.2043e-01,-2.36,-2.3
-2.1966e-01,-2.36,-2.42
-2.1889e-01,-2.36,-2.3
-2.1813e-01,-2.36,-2.42
-2.1736e-01,-2.36,-2.3
-2.1659e-01,-2.38,-4.54
-2.1582e-01,-2,-0.42
-2.1505e-01,-2.6,-2.64
-2.1429e-01,-2.6,-2.54
-2.1352e-01,-2.58,-2.62
-2.1275e-01,-2.58,-2.52
-2.1198e-01,-2.58,-2.62
-2.1121e-01,-2.56,-2.52
-2.1045e-01,-2.56,-2.6
-2.0968e-01,-2.54,-2.5
-2.0891e-01,-2.56,-2.6
-2.0814e-01,-2.54,-2.48
-2.0737e-01,-2.54,-2.58
-2.0661e-01,-2.54,-2.48
-2.0584e-01,-2.54,-2.58
-2.0507e-01,-2.5,-2.46
-2.0430e-01,-2.52,-2.56
-2.0353e-01,-2.5,-2.46
-2.0276e-01,-2.48,-2.56
-2.0200e-01,-2.52,-2.44
-2.0123e-01,-2.5,-2.54
-2.0046e-01,-2.48,-2.44
-1.9969e-01,-2.48,-2.54
-1.9892e-01,-2.5,-2.42
-1.9816e-01,-2.48,-2.52
-1.9739e-01,-2.5,-2.42
-1.9662e-01,-2.46,-2.52
-1.9585e-01,-2.46,-2.4
-1.9508e-01,-2.46,-2.5
-1.9432e-01,-2.44,-2.4
-1.9355e-01,-2.44,-2.5
-1.9278e-01,-2.46,-2.38
-1.9201e-01,-2.46,-2.5
-1.9124e-01,-2.44,-2.38
-1.9048e-01,-2.44,-2.48
-1.8971e-01,-2.46,-2.36
-1.8894e-01,-2.44,-2.46
-1.8817e-01,-2.42,-2.34
-1.8740e-01,-2.42,-4.54
-1.8664e-01,-2.24,0.54
-1.8587e-01,-2.22,-2.3
-1.8510e-01,-2.24,-2.18
-1.8433e-01,-2.22,-2.3
-1.8356e-01,-2.24,-2.18
-1.8280e-01,-2.24,-2.32
-1.8203e-01,-2.24,-2.18
-1.8126e-01,-2.26,-2.32
-1.8049e-01,-2.26,-2.2
-1.7972e-01,-2.26,-2.32
-1.7896e-01,-2.26,-2.2
-1.7819e-01,-2.28,-2.34
-1.7742e-01,-2.3,-2.22
-1.7665e-01,-2.28,-2.34
-1.7588e-01,-2.28,-2.22
-1.7512e-01,-2.3,-2.34
-1.7435e-01,-2.28,-2.24
-1.7358e-01,-2.3,-2.36
-1.7281e-01,-2.3,-2.24
-1.7204e-01,-2.32,-2.36
-1.7127e-01,-2.32,-2.24
-1.7051e-01,-2.32,-2.38
-1.6974e-01,-2.32,-2.24
-1.6897e-01,-2.32,-2.36
-1.6820e-01,-2.32,-2.26
-1.6743e-01,-2.32,-2.38
-1.6667e-01,-2.34,-2.26
-1.6590e-01,-2.34,-2.38
-1.6513e-01,-2.32,-2.26
-1.6436e-01,-2.34,-2.38
-1.6359e-01,-2.32,-2.26
-1.6283e-01,-2.32,-2.38
-1.6206e-01,-2.34,-2.26
-1.6129e-01,-2.34,-2.4
-1.6052e-01,-2.36,-2.26
-1.5975e-01,-2.34,-2.4
-1.5899e-01,-2.34,-2.28
-1.5822e-01,-2.36,-2.4
-1.5745e-01,-2.36,-2.28
-1.5668e-01,-2.32,-2.4
-1.5591e-01,-2.34,-2.3
-1.5515e-01,-2.34,-2.4
-1.5438e-01,-2.36,-2.3
-1.5361e-01,-2.38,-2.4
-1.5284e-01,-2.36,-2.3
-1.5207e-01,-2.36,-2.42
-1.5131e-01,-2.36,-2.3
-1.5054e-01,-2.36,-2.42
-1.4977e-01,-2.38,-2.3
-1.4900e-01,-2.36,-2.42
-1.4823e-01,-2.38,-2.3
-1.4747e-01,-2.38,-2.42
-1.4670e-01,-2.36,-2.3
-1.4593e-01,-2.36,-2.42
-1.4516e-01,-2.36,-2.3
-1.4439e-01,-2.38,-2.42
-1.4363e-01,-2.38,-2.3
-1.4286e-01,-2.34,-2.42
-1.4209e-01,-2.36,-2.32
-1.4132e-01,-2.36,-2.42
-1.4055e-01,-2.38,-2.3
-1.3978e-01,-2.36,-2.42
-1.3902e-01,-2.36,-2.32
-1.3825e-01,-2.38,-4.38
-1.3748e-01,-2.4,-1.46
-1.3671e-01,-2.5,-4.54
-1.3594e-01,-2.44,0.14
-1.3518e-01,-2.44,-4.22
-1.3441e-01,-2.68,-1.44
-1.3364e-01,-1.96,-4.54
-1.3287e-01,-2.6,-0.28
-1.3210e-01,-2.58,-2.62
-1.3134e-01,-2.58,-2.52
-1.3057e-01,-2.56,-2.62
-1.2980e-01,-2.56,-2.5
-1.2903e-01,-2.56,-2.6
-1.2826e-01,-2.54,-2.5
-1.2750e-01,-2.56,-2.6
-1.2673e-01,-2.52,-2.48
-1.2596e-01,-2.54,-2.58
-1.2519e-01,-2.54,-2.48
-1.2442e-01,-2.52,-2.58
-1.2366e-01,-2.54,-2.46
-1.2289e-01,-2.5,-2.56
-1.2212e-01,-2.5,-2.44
-1.2135e-01,-2.5,-2.54
-1.2058e-01,-2.48,-2.44
-1.1982e-01,-2.5,-2.54
-1.1905e-01,-2.5,-2.44
-1.1828e-01,-2.48,-2.54
-1.1751e-01,-2.5,-2.42
-1.1674e-01,-2.48,-2.52
-1.1598e-01,-2.48,-2.42
-1.1521e-01,-2.48,-2.5
-1.1444e-01,-2.44,-2.4
-1.1367e-01,-2.44,-2.5
-1.1290e-01,-2.46,-2.38
-1.1214e-01,-2.46,-2.5
-1.1137e-01,-2.46,-2.38
-1.1060e-01,-2.44,-2.48
-1.0983e-01,-2.42,-2.36
-1.0906e-01,-2.42,-2.48
-1.0829e-01,-2.44,-2.36
-1.0753e-01,-2.42,-2.46
-1.0676e-01,-2.42,-2.36
-1.0599e-01,-2.42,-2.46
-1.0522e-01,-2.42,-2.34
-1.0445e-01,-2.4,-2.44
-1.0369e-01,-2.38,-2.34
-1.0292e-01,-2.4,-2.44
-1.0215e-01,-2.38,-2.32
-1.0138e-01,-2.38,-2.42
-1.0061e-01,-2.4,-2.32
-9.9846e-02,-2.36,-2.42
-9.9078e-02,-2.38,-2.3
-9.8310e-02,-2.36,-2.4
-9.7542e-02,-2.36,-2.3
-9.6774e-02,-2.36,-2.4
-9.6006e-02,-2.36,-2.28
-9.5238e-02,-2.34,-2.38
-9.4470e-02,-2.34,-2.28
-9.3702e-02,-2.34,-2.38
-9.2934e-02,-2.32,-2.26
-9.2166e-02,-2.32,-2.38
-9.1398e-02,-2.3,-2.26
-9.0630e-02,-2.34,-2.36
-8.9862e-02,-2.32,-2.24
-8.9094e-02,-2.32,-2.36
-8.8326e-02,-2.32,-2.24
-8.7558e-02,-2.3,-2.36
-8.6790e-02,-2.3,-2.22
-8.6022e-02,-2.28,-2.34
-8.5253e-02,-2.3,-2.22
-8.4485e-02,-2.3,-2.34
-8.3717e-02,-2.3,-2.22
-8.2949e-02,-2.3,-2.36
-8.2181e-02,-2.3,-1.86
-8.1413e-02,-1.92,-4.54
-8.0645e-02,-2.34,-1.02
-7.9877e-02,-2.56,-2.62
-7.9109e-02,-2.56,-2.5
-7.8341e-02,-2.58,-2.6
-7.7573e-02,-2.54,-2.5
-7.6805e-02,-2.54,-2.6
-7.6037e-02,-2.54,-2.48
-7.5269e-02,-2.54,-2.58
-7.4501e-02,-2.52,-2.48
-7.3733e-02,-2.52,-2.56
-7.2965e-02,-2.5,-2.46
-7.2197e-02,-2.5,-2.56
-7.1429e-02,-2.5,-2.46
-7.0661e-02,-2.5,-2.56
-6.9892e-02,-2.5,-2.44
-6.9124e-02,-2.5,-2.54
-6.8356e-02,-2.5,-2.44
-6.7588e-02,-2.48,-2.54
-6.6820e-02,-2.48,-2.42
-6.6052e-02,-2.48,-2.52
-6.5284e-02,-2.48,-2.4
-6.4516e-02,-2.46,-2.5
-6.3748e-02,-2.44,-2.4
-6.2980e-02,-2.46,-2.5
-6.2212e-02,-2.46,-2.4
-6.1444e-02,-2.46,-2.5
-6.0676e-02,-2.44,-2.38
-5.9908e-02,-2.44,-2.48
-5.9140e-02,-2.42,-2.38
-5.8372e-02,-2.46,-2.46
-5.7604e-02,-2.42,-2.36
-5.6836e-02,-2.42,-2.46
-5.6068e-02,-2.42,-2.36
-5.5300e-02,-2.42,-2.46
-5.4531e-02,-2.38,-2.34
-5.3763e-02,-2.42,-2.46
-5.2995e-02,-2.38,-2.34
-5.2227e-02,-2.4,-2.44
-5.1459e-02,-2.38,-2.32
-5.0691e-02,-2.38,-2.42
-4.9923e-02,-2.38,-2.32
-4.9155e-02,-2.38,-2.42
-4.8387e-02,-2.38,-2.3
-4.7619e-02,-2.36,-2.42
-4.6851e-02,-2.36,-2.3
-4.6083e-02,-2.34,-2.4
-4.5315e-02,-2.36,-2.28
-4.4547e-02,-2.34,-2.4
-4.3779e-02,-2.34,-2.28
-4.3011e-02,-2.34,-2.38
-4.2243e-02,-2.34,-2.26
-4.1475e-02,-2.34,-2.38
-4.0707e-02,-2.32,-2.24
-3.9939e-02,-2.32,-2.36
-3.9171e-02,-2.32,-2.24
-3.8402e-02,-2.32,-2.36
-3.7634e-02,-2.3,-2.24
-3.6866e-02,-2.3,-2.36
-3.6098e-02,-2.3,-2.22
-3.5330e-02,-2.3,-2.34
-3.4562e-02,-2.26,-2.22
-3.3794e-02,-2.26,-2.34
-3.3026e-02,-2.28,-2.22
-3.2258e-02,-2.28,-2.32
-3.1490e-02,-2.26,-2.2
-3.0722e-02,-2.26,-2.32
-2.9954e-02,-2.24,-2.2
-2.9186e-02,-2.26,-2.32
-2.8418e-02,-2.26,-2.2
-2.7650e-02,-2.28,-2.34
-2.6882e-02,-2.28,-2.22
-2.6114e-02,-2.28,-2.34
-2.5346e-02,-2.28,-2.22
-2.4578e-02,-2.3,-2.34
-2.3810e-02,-2.32,-2.24
-2.3041e-02,-2.3,-2.36
-2.2273e-02,-2.3,-2.24
-2.1505e-02,-2.3,-2.36
-2.0737e-02,-2.32,-2.24
-1.9969e-02,-2.3,-2.36
-1.9201e-02,-2.32,-2.24
-1.8433e-02,-2.32,-2.36
-1.7665e-02,-2.32,-2.26
-1.6897e-02,-2.32,-2.38
-1.6129e-02,-2.34,-2.26
-1.5361e-02,-2.32,-2.38
-1.4593e-02,-2.32,-2.26
-1.3825e-02,-2.34,-2.38
-1.3057e-02,-2.34,-2.28
-1.2289e-02,-2.34,-2.4
-1.1521e-02,-2.32,-2.28
-1.0753e-02,-2.36,-2.4
-9.9846e-03,-2.34,-2.28
-9.2166e-03,-2.34,-2.4
-8.4485e-03,-2.36,-2.28
-7.6805e-03,-2.36,-2.4
-6.9124e-03,-2.36,-2.3
-6.1444e-03,-2.34,-2.4
-5.3763e-03,-2.36,-2.28
-4.6083e-03,-2.36,-2.4
-3.8402e-03,-2.36,-2.3
-3.0722e-03,-2.36,-2.4
-2.3041e-03,-2.38,-2.28
-1.5361e-03,-2.36,-2.4
-7.6805e-04,-2.36,-1.82
-1.1185e-13,-2.88,-4.54
7.6805e-04,-3.14,0.54
1.5361e-03,-2.04,-4.32
2.3041e-03,-1.98,-1.78
3.0722e-03,-2.68,-2.74
3.8402e-03,-2.66,-2.58
4.6083e-03,-2.66,-2.7
5.3763e-03,-2.64,-2.6
6.1444e-03,-2.64,-2.68
6.9124e-03,-2.64,-2.58
7.6805e-03,-2.6,-2.68
8.4485e-03,-2.62,-2.56
9.2166e-03,-2.58,-2.66
9.9846e-03,-2.6,-2.56
1.0753e-02,-2.62,-2.66
1.1521e-02,-2.6,-2.54
1.2289e-02,-2.6,-2.64
1.3057e-02,-2.58,-2.54
1.3825e-02,-2.58,-2.62
1.4593e-02,-2.56,-2.52
1.5361e-02,-2.56,-2.62
1.6129e-02,-2.58,-2.52
1.6897e-02,-2.58,-2.62
1.7665e-02,-2.56,-2.5
1.8433e-02,-2.56,-2.6
1.9201e-02,-2.56,-2.48
1.9969e-02,-2.54,-2.58
2.0737e-02,-2.54,-2.48
2.1505e-02,-2.54,-2.58
2.2273e-02,-2.54,-2.48
2.3041e-02,-2.52,-2.56
2.3810e-02,-2.52,-2.46
2.4578e-02,-2.5,-2.56
2.5346e-02,-2.52,-2.44
2.6114e-02,-2.5,-4.54
2.6882e-02,-2.48,-0.46
2.7650e-02,-2.48,-2.5
2.8418e-02,-2.46,-2.4
2.9186e-02,-2.46,-2.5
2.9954e-02,-2.44,-2.38
3.0722e-02,-2.46,-2.5
3.1490e-02,-2.44,-2.38
3.2258e-02,-2.44,-2.48
3.3026e-02,-2.44,-2.38
3.3794e-02,-2.44,-2.48
3.4562e-02,-2.44,-2.36
3.5330e-02,-2.42,-2.48
3.6098e-02,-2.42,-2.36
3.6866e-02,-2.42,-2.46
3.7634e-02,-2.4,-2.34
3.8402e-02,-2.4,-2.44
3.9171e-02,-2.4,-2.34
3.9939e-02,-2.4,-2.44
4.0707e-02,-2.4,-2.32
4.1475e-02,-2.38,-2.44
4.2243e-02,-2.4,-2.32
4.3011e-02,-2.36,-2.42
4.3779e-02,-2.38,-2.3
4.4547e-02,-2.36,-2.4
4.5315e-02,-2.38,-2.3
4.6083e-02,-2.36,-2.4
4.6851e-02,-2.36,-2.28
4.7619e-02,-2.34,-2.4
4.8387e-02,-2.36,-2.28
4.9155e-02,-2.34,-4.54
4.9923e-02,-2.38,-0.04
5.0691e-02,-2.34,-2.4
5.1459e-02,-2.32,-2.3
5.2227e-02,-2.34,-2.38
5.2995e-02,-2.34,-2.28
5.3763e-02,-2.34,-2.38
5.4531e-02,-2.34,-2.26
5.5300e-02,-2.34,-2.36
5.6068e-02,-2.32,-2.26
5.6836e-02,-2.3,-2.36
5.7604e-02,-2.32,-2.24
5.8372e-02,-2.3,-2.36
5.9140e-02,-2.32,-2.24
5.9908e-02,-2.3,-2.34
6.0676e-02,-2.28,-2.24
6.1444e-02,-2.28,-2.34
6.2212e-02,-2.28,-2.22
6.2980e-02,-2.28,-2.32
6.3748e-02,-2.28,-2.22
6.4516e-02,-2.28,-2.32
6.5284e-02,-2.26,-2.2
6.6052e-02,-2.26,-2.32
6.6820e-02,-2.26,-2.2
6.7588e-02,-2.26,-2.3
6.8356e-02,-2.26,-2.18
6.9124e-02,-2.26,-2.3
6.9892e-02,-2.24,-2.18
7.0661e-02,-2.24,-2.3
7.1429e-02,-2.24,-2.18
7.2197e-02,-2.26,-2.3
7.2965e-02,-2.26,-2.18
7.3733e-02,-2.26,-2.32
7.4501e-02,-2.26,-2.2
7.5269e-02,-2.3,-2.32
7.6037e-02,-2.3,-2.22
7.6805e-02,-2.26,-2.34
7.7573e-02,-2.3,-2.22
7.8341e-02,-2.3,-2.34
7.9109e-02,-2.32,-2.24
7.9877e-02,-2.3,-2.36
8.0645e-02,-2.32,-2.24
8.1413e-02,-2.32,-2.36
8.2181e-02,-2.3,-2.24
8.2949e-02,-2.32,-2.38
8.3717e-02,-2.3,-2.24
8.4485e-02,-2.32,-2.36
8.5253e-02,-2.32,-2.26
8.6022e-02,-2.32,-2.38
8.6790e-02,-2.32,-2.26
8.7558e-02,-2.32,-2.38
8.8326e-02,-2.34,-2.26
8.9094e-02,-2.32,-2.38
8.9862e-02,-2.34,-2.28
9.0630e-02,-2.34,-2.38
9.1398e-02,-2.34,-2.28
9.2166e-02,-2.34,-2.4
9.2934e-02,-2.34,-2.28
9.3702e-02,-2.34,-2.4
9.4470e-02,-2.36,-2.28
9.5238e-02,-2.34,-2.4
9.6006e-02,-2.36,-2.28
9.6774e-02,-2.36,-2.4
9.7542e-02,-2.36,-2.28
9.8310e-02,-2.34,-2.4
9.9078e-02,-2.36,-2.3
9.9846e-02,-2.34,-4.54
1.0061e-01,-2.38,0.54
1.0138e-01,-1.96,-3.9
1.0215e-01,-1.88,-1.56
1.0292e-01,-1.76,-4.36
1.0369e-01,-3.34,-1.66
1.0445e-01,-3.34,-3.36
1.0522e-01,-3.3,-3.24
1.0599e-01,-3.3,-3.34
1.0676e-01,-3.3,-3.22
1.0753e-01,-3.26,-3.32
1.0829e-01,-3.28,-3.2
1.0906e-01,-3.28,-3.3
1.0983e-01,-3.26,-3.18
1.1060e-01,-3.24,-3.3
1.1137e-01,-3.26,-3.18
1.1214e-01,-3.24,-3.28
1.1290e-01,-3.24,-3.16
1.1367e-01,-3.2,-3.26
1.1444e-01,-3.2,-3.14
1.1521e-01,-3.2,-3.24
1.1598e-01,-3.18,-3.14
1.1674e-01,-3.18,-3.24
1.1751e-01,-3.18,-3.12
1.1828e-01,-3.18,-3.22
1.1905e-01,-3.16,-3.1
1.1982e-01,-3.16,-3.2
1.2058e-01,-3.14,-3.1
1.2135e-01,-3.14,-3.2
1.2212e-01,-3.14,-3.08
1.2289e-01,-3.14,-3.18
1.2366e-01,-3.12,-3.06
1.2442e-01,-3.14,-3.16
1.2519e-01,-3.12,-3.06
1.2596e-01,-3.1,-3.16
1.2673e-01,-3.1,-3.04
1.2750e-01,-3.1,-3.14
1.2826e-01,-3.1,-3.04
1.2903e-01,-3.08,-3.14
1.2980e-01,-3.08,-3
1.3057e-01,-3.08,-3.12
1.3134e-01,-3.08,-3
1.3210e-01,-3.06,-3.1
1.3287e-01,-3.04,-2.98
1.3364e-01,-3.06,-3.08
1.3441e-01,-3.04,-2.98
1.3518e-01,-3.02,-3.08
1.3594e-01,-3.02,-2.96
1.3671e-01,-3.02,-3.06
1.3748e-01,-3.02,-2.96
1.3825e-01,-3,-3.06
1.3902e-01,-3,-2.94
1.3978e-01,-3,-3.04
1.4055e-01,-3,-2.94
1.4132e-01,-3,-3.02
1.4209e-01,-2.98,-2.92
1.4286e-01,-2.98,-3.02
1.4363e-01,-2.96,-2.9
1.4439e-01,-2.98,-3
1.4516e-01,-2.96,-2.9
1.4593e-01,-2.96,-3
1.4670e-01,-2.94,-2.88
1.4747e-01,-2.92,-2.98
1.4823e-01,-2.94,-2.86
1.4900e-01,-2.92,-2.98
1.4977e-01,-2.94,-2.86
1.5054e-01,-2.9,-2.96
1.5131e-01,-2.92,-2.84
1.5207e-01,-2.9,-4.54
1.5284e-01,-2.46,-0.24
1.5361e-01,-2.48,-4.38
1.5438e-01,-2.02,-1.1
1.5515e-01,-1.86,-4.54
1.5591e-01,-2.68,-1
1.5668e-01,-2.66,-2.7
1.5745e-01,-2.64,-2.6
1.5822e-01,-2.64,-2.7
1.5899e-01,-2.64,-2.58
1.5975e-01,-2.64,-2.68
1.6052e-01,-2.64,-2.56
1.6129e-01,-2.62,-2.66
1.6206e-01,-2.62,-2.56
1.6283e-01,-2.62,-2.66
1.6359e-01,-2.6,-2.56
1.6436e-01,-2.6,-2.64
1.6513e-01,-2.58,-2.54
1.6590e-01,-2.58,-2.64
1.6667e-01,-2.6,-2.54
1.6743e-01,-2.56,-2.62
1.6820e-01,-2.58,-2.52
1.6897e-01,-2.56,-2.62
1.6974e-01,-2.58,-2.52
1.7051e-01,-2.54,-2.6
1.7127e-01,-2.54,-2.5
1.7204e-01,-2.54,-2.6
1.7281e-01,-2.54,-2.48
1.7358e-01,-2.56,-2.58
1.7435e-01,-2.54,-2.48
1.7512e-01,-2.52,-2.58
1.7588e-01,-2.54,-2.48
1.7665e-01,-2.5,-2.56
1.7742e-01,-2.52,-2.46
1.7819e-01,-2.52,-2.56
1.7896e-01,-2.5,-2.44
1.7972e-01,-2.5,-2.56
1.8049e-01,-2.5,-2.44
1.8126e-01,-2.5,-2.54
1.8203e-01,-2.5,-2.42
1.8280e-01,-2.48,-2.52
1.8356e-01,-2.48,-2.42
1.8433e-01,-2.48,-2.52
1.8510e-01,-2.46,-2.4
1.8587e-01,-2.48,-2.52
1.8664e-01,-2.46,-2.4
1.8740e-01,-2.48,-2.5
1.8817e-01,-2.44,-2.38
1.8894e-01,-2.46,-2.48
1.8971e-01,-2.46,-2.38
1.9048e-01,-2.44,-2.48
1.9124e-01,-2.44,-2.36
1.9201e-01,-2.44,-2.46
1.9278e-01,-2.42,-2.36
1.9355e-01,-2.42,-2.46
1.9432e-01,-2.42,-2.34
1.9508e-01,-2.42,-2.46
1.9585e-01,-2.4,-2.34
1.9662e-01,-2.4,-2.44
1.9739e-01,-2.38,-2.34
1.9816e-01,-2.38,-2.44
1.9892e-01,-2.4,-2.32
1.9969e-01,-2.38,-2.42
2.0046e-01,-2.38,-2.32
2.0123e-01,-2.38,-4.54
2.0200e-01,-2.36,-0.72
2.0276e-01,-2.56,-4.2
2.0353e-01,-2.24,-1.48
2.0430e-01,-2.24,-2.28
2.0507e-01,-2.22,-2.16
2.0584e-01,-2.22,-2.26
2.0661e-01,-2.22,-2.16
2.0737e-01,-2.22,-2.26
2.0814e-01,-2.22,-2.16
2.0891e-01,-2.22,-2.26
2.0968e-01,-2.2,-2.14
2.1045e-01,-2.18,-2.24
2.1121e-01,-2.18,-2.12
2.1198e-01,-2.2,-2.24
2.1275e-01,-2.18,-2.12
2.1352e-01,-2.16,-2.22
2.1429e-01,-2.18,-2.12
2.1505e-01,-2.16,-2.22
2.1582e-01,-2.18,-2.12
2.1659e-01,-2.18,-2.24
2.1736e-01,-2.2,-2.12
2.1813e-01,-2.2,-2.26
2.1889e-01,-2.2,-2.14
2.1966e-01,-2.2,-2.26
2.2043e-01,-2.22,-2.16
2.2120e-01,-2.22,-2.28
2.2197e-01,-2.22,-2.16
2.2273e-01,-2.24,-2.3
2.2350e-01,-2.24,-2.18
2.2427e-01,-2.24,-2.3
2.2504e-01,-2.24,-2.18
2.2581e-01,-2.26,-2.32
2.2657e-01,-2.26,-2.2
2.2734e-01,-2.26,-2.32
2.2811e-01,-2.26,-2.2
2.2888e-01,-2.28,-2.32
2.2965e-01,-2.26,-2.22
2.3041e-01,-2.28,-2.34
2.3118e-01,-2.28,-2.22
2.3195e-01,-2.3,-2.34
2.3272e-01,-2.3,-2.24
2.3349e-01,-2.28,-2.36
2.3425e-01,-2.3,-2.24
2.3502e-01,-2.3,-2.36
2.3579e-01,-2.32,-2.24
2.3656e-01,-2.32,-2.36
2.3733e-01,-2.32,-2.24
2.3810e-01,-2.32,-2.38
2.3886e-01,-2.32,-2.26
2.3963e-01,-2.32,-2.38
2.4040e-01,-2.32,-2.24
2.4117e-01,-2.32,-2.38
2.4194e-01,-2.34,-2.26
2.4270e-01,-2.32,-2.38
