Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH3
1.30425950e-02,0.0400001,0.03
1.30425960e-02,0.0600001,0.03
1.30425970e-02,0.0400001,0.03
1.30425980e-02,0.0600001,0.03
1.30425990e-02,0.0600001,0.03
1.30426000e-02,0.0800001,0.03
1.30426010e-02,0.0600001,0.01
1.30426020e-02,0.0600001,0.01
1.30426030e-02,0.0600001,0.01
1.30426040e-02,0.0600001,0.03
1.30426050e-02,0.0600001,0.03
1.30426060e-02,0.0800001,0.01
1.30426070e-02,0.0600001,0.01
1.30426080e-02,0.0600001,0.01
1.30426090e-02,0.0600001,0.01
1.30426100e-02,0.0600001,0.01
1.30426110e-02,0.0600001,0.03
1.30426120e-02,0.0600001,0.01
1.30426130e-02,0.0600001,0.01
1.30426140e-02,0.0600001,-0.00999996
1.30426150e-02,0.0600001,0.01
1.30426160e-02,0.0600001,0.01
1.30426170e-02,0.0400001,0.03
1.30426180e-02,0.0600001,0.01
1.30426190e-02,0.0400001,0.01
1.30426200e-02,0.0600001,0.01
1.30426210e-02,0.0600001,0.03
1.30426220e-02,0.0800001,0.03
1.30426230e-02,0.0600001,0.03
1.30426240e-02,0.0600001,0.03
1.30426250e-02,0.0600001,0.01
1.30426260e-02,0.0600001,0.01
1.30426270e-02,0.0400001,0.01
1.30426280e-02,0.0600001,0.01
1.30426290e-02,0.0600001,0.01
1.30426300e-02,0.0600001,0.01
1.30426310e-02,0.0600001,0.01
1.30426320e-02,0.0600001,0.01
1.30426330e-02,0.0600001,0.03
1.30426340e-02,0.0600001,0.03
1.30426350e-02,0.0400001,0.03
1.30426360e-02,0.0600001,0.03
1.30426370e-02,0.0600001,0.01
1.30426380e-02,0.0800001,-0.00999996
1.30426390e-02,0.0600001,-0.00999996
1.30426400e-02,0.0800001,-0.00999996
1.30426410e-02,0.0600001,0.01
1.30426420e-02,0.0600001,0.01
1.30426430e-02,0.0600001,0.03
1.30426440e-02,0.0600001,0.01
1.30426450e-02,0.0600001,0.03
1.30426460e-02,0.0600001,0.03
1.30426470e-02,0.0600001,0.03
1.30426480e-02,0.0800001,0.01
1.30426490e-02,0.0600001,0.01
1.30426500e-02,0.0600001,0.01
1.30426510e-02,0.0400001,0.01
1.30426520e-02,0.0400001,0.01
1.30426530e-02,0.0400001,0.01
1.30426540e-02,0.0600001,0.01
1.30426550e-02,0.0600001,0.01
1.30426560e-02,0.0400001,0.01
1.30426570e-02,0.0400001,0.03
1.30426580e-02,0.0400001,0.03
1.30426590e-02,0.0400001,0.03
1.30426600e-02,0.0600001,0.01
1.30426610e-02,0.0400001,0.03
1.30426620e-02,0.0600001,0.03
1.30426630e-02,0.0600001,0.03
1.30426640e-02,0.0600001,0.03
1.30426650e-02,0.0600001,0.03
1.30426660e-02,0.0600001,0.03
1.30426670e-02,0.0600001,0.03
1.30426680e-02,0.0600001,0.03
1.30426690e-02,0.0600001,0.03
1.30426700e-02,0.0800001,0.03
1.30426710e-02,0.0600001,0.03
1.30426720e-02,0.0600001,0.03
1.30426730e-02,0.0600001,0.03
1.30426740e-02,0.0600001,0.03
1.30426750e-02,0.0600001,0.03
1.30426760e-02,0.0600001,0.01
1.30426770e-02,0.0600001,0.01
1.30426780e-02,0.0600001,0.01
1.30426790e-02,0.0400001,0.01
1.30426800e-02,0.0400001,0.01
1.30426810e-02,0.0400001,0.01
1.30426820e-02,0.0400001,0.03
1.30426830e-02,0.0400001,0.05
1.30426840e-02,0.0600001,0.03
1.30426850e-02,0.0600001,0.03
1.30426860e-02,0.0600001,0.03
1.30426870e-02,0.0400001,0.03
1.30426880e-02,0.0600001,0.03
1.30426890e-02,0.0400001,0.03
1.30426900e-02,0.0600001,0.03
1.30426910e-02,0.0600001,0.03
1.30426920e-02,0.0600001,0.03
1.30426930e-02,0.0600001,0.03
1.30426940e-02,0.0600001,0.03
1.30426950e-02,0.0600001,0.03
1.30426960e-02,0.0600001,0.03
1.30426970e-02,0.0600001,0.03
1.30426980e-02,0.0600001,0.03
1.30426990e-02,0.0600001,0.03
1.30427000e-02,0.0800001,0.03
1.30427010e-02,0.0600001,0.03
1.30427020e-02,0.0600001,0.01
1.30427030e-02,0.0600001,0.03
1.30427040e-02,0.0600001,0.01
1.30427050e-02,0.0400001,0.01
1.30427060e-02,0.0400001,-0.00999996
1.30427070e-02,0.0600001,0.01
1.30427080e-02,0.0600001,0.01
1.30427090e-02,0.0600001,0.03
1.30427100e-02,0.0600001,0.03
1.30427110e-02,0.0600001,0.03
1.30427120e-02,0.0800001,0.03
1.30427130e-02,0.0600001,0.05
1.30427140e-02,0.0600001,0.03
1.30427150e-02,0.0600001,0.03
1.30427160e-02,0.0600001,0.03
1.30427170e-02,0.0400001,0.01
1.30427180e-02,0.0400001,0.01
1.30427190e-02,0.0600001,0.01
1.30427200e-02,0.0600001,0.03
1.30427210e-02,0.0400001,0.03
1.30427220e-02,0.0600001,0.03
1.30427230e-02,0.0600001,0.03
1.30427240e-02,0.0600001,0.01
1.30427250e-02,0.0600001,0.01
1.30427260e-02,0.0600001,0.01
1.30427270e-02,0.0400001,0.01
1.30427280e-02,0.0600001,0.01
1.30427290e-02,0.0400001,0.03
1.30427300e-02,0.0600001,0.01
1.30427310e-02,0.0600001,0.03
1.30427320e-02,0.0600001,0.01
1.30427330e-02,0.0600001,0.03
1.30427340e-02,0.0600001,0.01
1.30427350e-02,0.0600001,0.01
1.30427360e-02,0.0600001,0.01
1.30427370e-02,0.0600001,0.01
1.30427380e-02,0.0400001,0.03
1.30427390e-02,0.0400001,0.03
1.30427400e-02,0.0400001,0.03
1.30427410e-02,0.0400001,0.03
1.30427420e-02,0.0400001,0.03
1.30427430e-02,0.0400001,0.03
1.30427440e-02,0.0400001,0.03
1.30427450e-02,0.0400001,0.03
1.30427460e-02,0.0600001,0.03
1.30427470e-02,0.0400001,0.03
1.30427480e-02,0.0400001,0.03
1.30427490e-02,0.0600001,0.03
1.30427500e-02,0.0800001,0.01
1.30427510e-02,0.0600001,0.03
1.30427520e-02,0.0600001,0.01
1.30427530e-02,0.0600001,0.01
1.30427540e-02,0.0600001,0.01
1.30427550e-02,0.0600001,0.01
1.30427560e-02,0.0600001,0.01
1.30427570e-02,0.0600001,0.01
1.30427580e-02,0.0600001,-0.00999996
1.30427590e-02,0.0600001,0.01
1.30427600e-02,0.0600001,0.01
1.30427610e-02,0.0400001,0.03
1.30427620e-02,0.0600001,0.03
1.30427630e-02,0.0600001,0.03
1.30427640e-02,0.0600001,0.03
1.30427650e-02,0.0600001,0.03
1.30427660e-02,0.0600001,0.03
1.30427670e-02,0.0800001,0.01
1.30427680e-02,0.0800001,0.01
1.30427690e-02,0.0800001,0.03
1.30427700e-02,0.0600001,0.03
1.30427710e-02,0.0600001,0.01
1.30427720e-02,0.0600001,0.03
1.30427730e-02,0.0600001,0.01
1.30427740e-02,0.0600001,0.03
1.30427750e-02,0.0600001,0.03
1.30427760e-02,0.0800001,0.01
1.30427770e-02,0.0600001,0.01
1.30427780e-02,0.0800001,0.01
1.30427790e-02,0.0600001,0.03
1.30427800e-02,0.0600001,0.01
1.30427810e-02,0.0600001,0.01
1.30427820e-02,0.0600001,0.01
1.30427830e-02,0.0600001,0.01
1.30427840e-02,0.0600001,0.01
1.30427850e-02,0.0600001,0.01
1.30427860e-02,0.0600001,-0.00999996
1.30427870e-02,0.0600001,0.01
1.30427880e-02,0.0600001,0.01
1.30427890e-02,0.0600001,0.03
1.30427900e-02,0.0600001,0.01
1.30427910e-02,0.0600001,0.03
1.30427920e-02,0.0800001,0.01
1.30427930e-02,0.0600001,0.01
1.30427940e-02,0.0600001,-0.00999996
1.30427950e-02,0.0600001,0.01
1.30427960e-02,0.0600001,0.03
1.30427970e-02,0.0400001,0.05
1.30427980e-02,0.0400001,0.03
1.30427990e-02,0.0400001,0.03
1.30428000e-02,0.0600001,0.03
1.30428010e-02,0.0600001,0.03
1.30428020e-02,0.0600001,0.03
1.30428030e-02,0.0400001,0.03
1.30428040e-02,0.0400001,0.01
1.30428050e-02,0.0400001,0.03
1.30428060e-02,0.0400001,0.01
1.30428070e-02,0.0600001,0.01
1.30428080e-02,0.0600001,0.01
1.30428090e-02,0.0600001,0.03
1.30428100e-02,0.0400001,0.01
1.30428110e-02,0.0600001,0.01
1.30428120e-02,0.0600001,0.01
1.30428130e-02,0.0400001,0.01
1.30428140e-02,0.0600001,0.01
1.30428150e-02,0.0800001,0.01
1.30428160e-02,0.0600001,0.01
1.30428170e-02,0.0800001,0.01
1.30428180e-02,0.0600001,0.03
1.30428190e-02,0.0600001,0.05
1.30428200e-02,0.0600001,0.05
1.30428210e-02,0.0400001,0.03
1.30428220e-02,0.0600001,0.01
1.30428230e-02,0.0600001,0.03
1.30428240e-02,0.0600001,0.03
1.30428250e-02,0.0600001,0.03
1.30428260e-02,0.0600001,0.03
1.30428270e-02,0.0600001,0.01
1.30428280e-02,0.0600001,0.01
1.30428290e-02,0.0400001,0.01
1.30428300e-02,0.0400001,0.01
1.30428310e-02,0.0600001,0.03
1.30428320e-02,0.0600001,0.01
1.30428330e-02,0.0600001,0.01
1.30428340e-02,0.0600001,0.01
1.30428350e-02,0.0400001,0.01
1.30428360e-02,0.0600001,0.03
1.30428370e-02,0.0400001,0.03
1.30428380e-02,0.0400001,0.03
1.30428390e-02,0.0400001,0.01
1.30428400e-02,0.0400001,0.01
1.30428410e-02,0.0600001,0.05
1.30428420e-02,0.0800001,0.03
1.30428430e-02,0.0600001,0.03
1.30428440e-02,0.0600001,0.03
1.30428450e-02,0.0400001,0.01
1.30428460e-02,0.0600001,0.01
1.30428470e-02,0.0600001,0.01
1.30428480e-02,0.0800001,0.01
1.30428490e-02,0.0600001,0.03
1.30428500e-02,0.0600001,0.01
1.30428510e-02,0.0400001,0.03
1.30428520e-02,0.0600001,0.03
1.30428530e-02,0.0600001,0.03
1.30428540e-02,0.0600001,0.03
1.30428550e-02,0.0600001,0.05
1.30428560e-02,0.0600001,0.03
1.30428570e-02,0.0600001,0.01
1.30428580e-02,0.0600001,0.01
1.30428590e-02,0.0600001,0.03
1.30428600e-02,0.0600001,0.03
1.30428610e-02,0.0600001,0.03
1.30428620e-02,0.0600001,0.03
1.30428630e-02,0.0600001,0.03
1.30428640e-02,0.0600001,0.03
1.30428650e-02,0.0600001,0.03
1.30428660e-02,0.0800001,0.03
1.30428670e-02,0.0600001,0.03
1.30428680e-02,0.0600001,0.03
1.30428690e-02,0.0400001,0.03
1.30428700e-02,0.0600001,0.01
1.30428710e-02,0.0600001,0.01
1.30428720e-02,0.0600001,0.01
1.30428730e-02,0.0400001,0.03
1.30428740e-02,0.0400001,0.01
1.30428750e-02,0.0400001,0.01
1.30428760e-02,0.0600001,0.01
1.30428770e-02,0.0400001,0.03
1.30428780e-02,0.0600001,0.03
1.30428790e-02,0.0600001,0.01
1.30428800e-02,0.0600001,0.01
1.30428810e-02,0.0400001,0.01
1.30428820e-02,0.0400001,0.01
1.30428830e-02,0.0400001,0.03
1.30428840e-02,0.0600001,0.03
1.30428850e-02,0.0400001,0.03
1.30428860e-02,0.0800001,0.03
1.30428870e-02,0.0600001,0.01
1.30428880e-02,0.0800001,0.01
1.30428890e-02,0.0800001,0.01
1.30428900e-02,0.0800001,0.01
1.30428910e-02,0.0600001,0.01
1.30428920e-02,0.0600001,0.01
1.30428930e-02,0.0600001,0.01
1.30428940e-02,0.0800001,0.03
1.30428950e-02,0.0600001,0.03
1.30428960e-02,0.0800001,0.03
1.30428970e-02,0.0600001,0.03
1.30428980e-02,0.0600001,0.03
1.30428990e-02,0.0600001,0.01
1.30429000e-02,0.0600001,0.01
1.30429010e-02,0.0600001,0.01
1.30429020e-02,0.0600001,-0.00999996
1.30429030e-02,0.0600001,0.01
1.30429040e-02,0.0800001,0.01
1.30429050e-02,0.0600001,0.03
1.30429060e-02,0.0600001,0.01
1.30429070e-02,0.0400001,0.01
1.30429080e-02,0.0600001,-0.00999996
1.30429090e-02,0.0600001,0.01
1.30429100e-02,0.0800001,0.01
1.30429110e-02,0.0600001,0.01
1.30429120e-02,0.0600001,0.03
1.30429130e-02,0.0400001,0.03
1.30429140e-02,0.0600001,0.01
1.30429150e-02,0.0400001,0.01
1.30429160e-02,0.0600001,0.01
1.30429170e-02,0.0400001,0.03
1.30429180e-02,0.0400001,0.01
1.30429190e-02,0.0600001,0.01
1.30429200e-02,0.0600001,-0.00999996
1.30429210e-02,0.0400001,0.01
1.30429220e-02,0.0600001,-0.00999996
1.30429230e-02,0.0600001,0.03
1.30429240e-02,0.0800001,0.01
1.30429250e-02,0.0400001,0.03
1.30429260e-02,0.0600001,0.01
1.30429270e-02,0.0400001,0.01
1.30429280e-02,0.0600001,0.01
1.30429290e-02,0.0600001,0.01
1.30429300e-02,0.0600001,0.01
1.30429310e-02,0.0600001,0.01
1.30429320e-02,0.0600001,-0.00999996
1.30429330e-02,0.0400001,0.01
1.30429340e-02,0.0600001,0.01
1.30429350e-02,0.0600001,0.03
1.30429360e-02,0.0600001,0.01
1.30429370e-02,0.0600001,0.03
1.30429380e-02,0.0600001,0.01
1.30429390e-02,0.0600001,0.03
1.30429400e-02,0.0600001,0.01
1.30429410e-02,0.0400001,0.03
1.30429420e-02,0.0600001,0.03
1.30429430e-02,0.0600001,0.01
1.30429440e-02,0.0600001,0.01
1.30429450e-02,0.0600001,0.01
1.30429460e-02,0.0600001,0.03
1.30429470e-02,0.0600001,0.03
1.30429480e-02,0.0600001,0.01
1.30429490e-02,0.0600001,0.01
1.30429500e-02,0.0600001,0.01
1.30429510e-02,0.0400001,0.03
1.30429520e-02,0.0600001,0.01
1.30429530e-02,0.0600001,0.03
1.30429540e-02,0.0600001,0.03
1.30429550e-02,0.0600001,0.01
1.30429560e-02,0.0600001,0.01
1.30429570e-02,0.0400001,0.01
1.30429580e-02,0.0600001,0.03
1.30429590e-02,0.0400001,0.03
1.30429600e-02,0.0600001,0.01
1.30429610e-02,0.0400001,0.03
1.30429620e-02,0.0400001,0.01
1.30429630e-02,0.0400001,0.01
1.30429640e-02,0.0600001,0.01
1.30429650e-02,0.0600001,0.03
1.30429660e-02,0.0600001,0.01
1.30429670e-02,0.0400001,0.01
1.30429680e-02,0.0400001,0.01
1.30429690e-02,0.0600001,0.03
1.30429700e-02,0.0600001,0.03
1.30429710e-02,0.0400001,0.03
1.30429720e-02,0.0400001,0.03
1.30429730e-02,0.0400001,0.03
1.30429740e-02,0.0400001,0.01
1.30429750e-02,0.0400001,0.03
1.30429760e-02,0.0600001,0.03
1.30429770e-02,0.0600001,0.03
1.30429780e-02,0.0600001,0.01
1.30429790e-02,0.0600001,0.03
1.30429800e-02,0.0600001,0.03
1.30429810e-02,0.0400001,0.03
1.30429820e-02,0.0400001,0.01
1.30429830e-02,0.0400001,0.01
1.30429840e-02,0.0800001,-0.00999996
1.30429850e-02,0.0400001,0.01
1.30429860e-02,0.0600001,-0.00999996
1.30429870e-02,0.0400001,0.01
1.30429880e-02,0.0600001,-0.00999996
1.30429890e-02,0.0600001,0.01
1.30429900e-02,0.0600001,0.01
1.30429910e-02,0.0400001,0.03
1.30429920e-02,0.0600001,0.01
1.30429930e-02,0.0600001,0.03
1.30429940e-02,0.0600001,0.01
1.30429950e-02,0.0600001,0.03
1.30429960e-02,0.0600001,0.01
1.30429970e-02,0.0600001,0.03
1.30429980e-02,0.0600001,0.01
1.30429990e-02,0.0600001,0.01
1.30430000e-02,0.0600001,0.01
1.30430010e-02,0.0600001,0.01
1.30430020e-02,0.0600001,0.01
1.30430030e-02,0.0600001,0.03
1.30430040e-02,0.0600001,0.01
1.30430050e-02,0.0600001,0.03
1.30430060e-02,0.0600001,0.03
1.30430070e-02,0.0600001,0.03
1.30430080e-02,0.0600001,0.01
1.30430090e-02,0.0600001,0.03
1.30430100e-02,0.0400001,0.01
1.30430110e-02,0.0400001,0.01
1.30430120e-02,0.0400001,0.01
1.30430130e-02,0.0400001,0.01
1.30430140e-02,0.0600001,0.01
1.30430150e-02,0.0400001,0.01
1.30430160e-02,0.0600001,0.01
1.30430170e-02,0.0400001,0.03
1.30430180e-02,0.0600001,0.03
1.30430190e-02,0.0400001,0.03
1.30430200e-02,0.0400001,0.03
1.30430210e-02,0.0400001,0.03
1.30430220e-02,0.0600001,0.01
1.30430230e-02,0.0600001,0.03
1.30430240e-02,0.0600001,0.01
1.30430250e-02,0.0600001,0.03
1.30430260e-02,0.0600001,0.01
1.30430270e-02,0.0600001,0.03
1.30430280e-02,0.0600001,0.03
1.30430290e-02,0.0600001,0.03
1.30430300e-02,0.0600001,0.01
1.30430310e-02,0.0400001,0.01
1.30430320e-02,0.0600001,0.01
1.30430330e-02,0.0600001,0.01
1.30430340e-02,0.0600001,0.01
1.30430350e-02,0.0600001,0.03
1.30430360e-02,0.0600001,0.03
1.30430370e-02,0.0400001,0.03
1.30430380e-02,0.0600001,0.01
1.30430390e-02,0.0400001,0.01
1.30430400e-02,0.0600001,0.01
1.30430410e-02,0.0400001,0.03
1.30430420e-02,0.0600001,0.01
1.30430430e-02,0.0400001,0.03
1.30430440e-02,0.0600001,0.01
1.30430450e-02,0.0400001,0.03
1.30430460e-02,0.0400001,0.03
1.30430470e-02,0.0200001,0.01
1.30430480e-02,0.0400001,0.01
1.30430490e-02,0.0400001,0.03
1.30430500e-02,0.0600001,0.03
1.30430510e-02,0.0600001,0.03
1.30430520e-02,0.0600001,0.01
1.30430530e-02,0.0600001,0.03
1.30430540e-02,0.0600001,0.03
1.30430550e-02,0.0400001,0.03
1.30430560e-02,0.0600001,0.03
1.30430570e-02,0.0400001,0.01
1.30430580e-02,0.0800001,0.03
1.30430590e-02,0.0600001,0.03
1.30430600e-02,0.0600001,0.03
1.30430610e-02,0.0400001,0.03
1.30430620e-02,0.0600001,0.01
1.30430630e-02,0.0400001,0.03
1.30430640e-02,0.0600001,0.01
1.30430650e-02,0.0600001,0.03
1.30430660e-02,0.0600001,0.01
1.30430670e-02,0.0400001,0.03
1.30430680e-02,0.0400001,0.01
1.30430690e-02,0.0400001,0.01
1.30430700e-02,0.0400001,0.01
1.30430710e-02,0.0600001,0.03
1.30430720e-02,0.0600001,0.03
1.30430730e-02,0.0600001,0.01
1.30430740e-02,0.0600001,0.01
1.30430750e-02,0.0600001,0.01
1.30430760e-02,0.0600001,0.01
1.30430770e-02,0.0400001,0.03
1.30430780e-02,0.0600001,0.03
1.30430790e-02,0.0400001,0.03
1.30430800e-02,0.0600001,0.01
1.30430810e-02,0.0400001,0.01
1.30430820e-02,0.0400001,-0.00999996
1.30430830e-02,0.0400001,0.01
1.30430840e-02,0.0400001,0.03
1.30430850e-02,0.0600001,0.03
1.30430860e-02,0.0600001,0.03
1.30430870e-02,0.0400001,0.01
1.30430880e-02,0.0400001,0.01
1.30430890e-02,0.0200001,0.03
1.30430900e-02,0.0400001,0.03
1.30430910e-02,0.0400001,0.05
1.30430920e-02,0.0600001,0.03
1.30430930e-02,0.0400001,0.03
1.30430940e-02,0.0600001,0.03
1.30430950e-02,0.0400001,0.03
1.30430960e-02,0.0400001,0.03
1.30430970e-02,0.0400001,0.03
1.30430980e-02,0.0600001,0.01
1.30430990e-02,0.0600001,0.03
1.30431000e-02,0.0600001,0.01
1.30431010e-02,0.0400001,0.01
1.30431020e-02,0.0600001,0.01
1.30431030e-02,0.0400001,0.03
1.30431040e-02,0.0600001,0.03
1.30431050e-02,0.0600001,0.03
1.30431060e-02,0.0600001,0.01
1.30431070e-02,0.0600001,0.01
1.30431080e-02,0.0600001,0.01
1.30431090e-02,0.0600001,0.03
1.30431100e-02,0.0800001,0.01
1.30431110e-02,0.0800001,0.03
1.30431120e-02,0.0800001,0.03
1.30431130e-02,0.0600001,0.03
1.30431140e-02,0.0600001,0.03
1.30431150e-02,0.0400001,0.03
1.30431160e-02,0.0600001,0.03
1.30431170e-02,0.0600001,0.03
1.30431180e-02,0.0600001,0.01
1.30431190e-02,0.0600001,0.03
1.30431200e-02,0.0600001,0.01
1.30431210e-02,0.0600001,0.03
1.30431220e-02,0.0600001,0.01
1.30431230e-02,0.0600001,0.03
1.30431240e-02,0.0600001,0.01
1.30431250e-02,0.0600001,0.03
1.30431260e-02,0.0600001,0.01
1.30431270e-02,0.0600001,0.01
1.30431280e-02,0.0600001,0.01
1.30431290e-02,0.0600001,0.01
1.30431300e-02,0.0600001,0.01
1.30431310e-02,0.0400001,0.03
1.30431320e-02,0.0600001,0.01
1.30431330e-02,0.0600001,0.03
1.30431340e-02,0.0600001,0.01
1.30431350e-02,0.0400001,0.01
1.30431360e-02,0.0600001,0.01
1.30431370e-02,0.0800001,0.01
1.30431380e-02,0.0800001,0.01
1.30431390e-02,0.0600001,0.03
1.30431400e-02,0.0600001,-0.00999996
1.30431410e-02,0.0600001,0.01
1.30431420e-02,0.0600001,0.01
1.30431430e-02,0.0600001,0.01
1.30431440e-02,0.0600001,0.01
1.30431450e-02,0.0600001,0.01
1.30431460e-02,0.0600001,0.01
1.30431470e-02,0.0600001,0.01
1.30431480e-02,0.0600001,-0.00999996
1.30431490e-02,0.0600001,0.01
1.30431500e-02,0.0800001,0.01
1.30431510e-02,0.0600001,0.01
1.30431520e-02,0.0600001,0.01
1.30431530e-02,0.0600001,0.01
1.30431540e-02,0.0600001,-0.00999996
1.30431550e-02,0.0600001,0.01
1.30431560e-02,0.0600001,0.01
1.30431570e-02,0.0600001,0.01
1.30431580e-02,0.0600001,0.01
1.30431590e-02,0.0600001,0.01
1.30431600e-02,0.0600001,0.01
1.30431610e-02,0.0600001,0.01
1.30431620e-02,0.0600001,0.01
1.30431630e-02,0.0600001,0.01
1.30431640e-02,0.0600001,-0.00999996
1.30431650e-02,0.0600001,0.01
1.30431660e-02,0.0600001,0.01
1.30431670e-02,0.0600001,0.01
1.30431680e-02,0.0400001,0.01
1.30431690e-02,0.0400001,0.01
1.30431700e-02,0.0400001,0.03
1.30431710e-02,0.0400001,0.03
1.30431720e-02,0.0400001,0.01
1.30431730e-02,0.0600001,0.01
1.30431740e-02,0.0600001,-0.00999996
1.30431750e-02,0.0600001,0.01
1.30431760e-02,0.0600001,0.01
1.30431770e-02,0.0400001,0.03
1.30431780e-02,0.0600001,0.01
1.30431790e-02,0.0600001,0.03
1.30431800e-02,0.0800001,0.03
1.30431810e-02,0.0800001,0.03
1.30431820e-02,0.0600001,0.03
1.30431830e-02,0.0800001,0.01
1.30431840e-02,0.0800001,0.01
1.30431850e-02,0.0600001,0.03
1.30431860e-02,0.0600001,0.01
1.30431870e-02,0.0600001,0.01
1.30431880e-02,0.0600001,-0.00999996
1.30431890e-02,0.0600001,0.01
1.30431900e-02,0.0600001,-0.00999996
1.30431910e-02,0.0600001,0.03
1.30431920e-02,0.0600001,0.03
1.30431930e-02,0.0600001,0.03
1.30431940e-02,0.0600001,0.01
1.30431950e-02,0.0600001,0.03
1.30431960e-02,0.0600001,0.03
1.30431970e-02,0.0400001,0.01
1.30431980e-02,0.0600001,0.01
1.30431990e-02,0.0600001,0.01
1.30432000e-02,0.0600001,0.01
1.30432010e-02,0.0600001,0.03
1.30432020e-02,0.0400001,0.01
1.30432030e-02,0.0400001,0.01
1.30432040e-02,0.0600001,0.01
1.30432050e-02,0.0600001,0.03
1.30432060e-02,0.0600001,0.01
1.30432070e-02,0.0600001,0.01
1.30432080e-02,0.0600001,0.01
1.30432090e-02,0.0600001,0.01
1.30432100e-02,0.0400001,0.01
1.30432110e-02,0.0400001,0.03
1.30432120e-02,0.0600001,0.01
1.30432130e-02,0.0600001,0.03
1.30432140e-02,0.0400001,0.01
1.30432150e-02,0.0400001,0.03
1.30432160e-02,0.0600001,0.01
1.30432170e-02,0.0600001,0.03
1.30432180e-02,0.0600001,0.01
1.30432190e-02,0.0400001,0.03
1.30432200e-02,0.0400001,0.01
1.30432210e-02,0.0400001,0.01
1.30432220e-02,0.0600001,0.03
1.30432230e-02,0.0400001,0.03
1.30432240e-02,0.0600001,0.03
1.30432250e-02,0.0400001,0.03
1.30432260e-02,0.0600001,0.01
1.30432270e-02,0.0600001,0.01
1.30432280e-02,0.0600001,0.01
1.30432290e-02,0.0600001,0.01
1.30432300e-02,0.0600001,0.01
1.30432310e-02,0.0600001,0.01
1.30432320e-02,0.0600001,0.01
1.30432330e-02,0.0600001,0.01
1.30432340e-02,0.0600001,0.01
1.30432350e-02,0.0400001,0.01
1.30432360e-02,0.0400001,0.01
1.30432370e-02,0.0400001,0.01
1.30432380e-02,0.0600001,0.01
1.30432390e-02,0.0600001,0.01
1.30432400e-02,0.0800001,0.01
1.30432410e-02,0.0600001,0.01
1.30432420e-02,0.0600001,0.01
1.30432430e-02,0.0600001,0.01
1.30432440e-02,0.0400001,0.01
1.30432450e-02,0.0600001,0.01
1.30432460e-02,0.0600001,0.01
1.30432470e-02,0.0600001,0.03
1.30432480e-02,0.0600001,0.01
1.30432490e-02,0.0600001,0.01
1.30432500e-02,0.0600001,0.01
1.30432510e-02,0.0400001,0.03
1.30432520e-02,0.0600001,0.03
1.30432530e-02,0.0600001,0.01
1.30432540e-02,0.0600001,0.03
1.30432550e-02,0.0400001,0.03
1.30432560e-02,0.0600001,0.03
1.30432570e-02,0.0400001,0.01
1.30432580e-02,0.0600001,0.03
1.30432590e-02,0.0600001,0.03
1.30432600e-02,0.0600001,0.03
1.30432610e-02,0.0600001,0.03
1.30432620e-02,0.0600001,0.03
1.30432630e-02,0.0600001,0.03
1.30432640e-02,0.0600001,0.03
1.30432650e-02,0.0600001,0.03
1.30432660e-02,0.0600001,0.03
1.30432670e-02,0.0600001,0.03
1.30432680e-02,0.0400001,0.03
1.30432690e-02,0.0400001,0.03
1.30432700e-02,0.0400001,0.03
1.30432710e-02,0.0200001,0.03
1.30432720e-02,0.0400001,0.01
1.30432730e-02,0.0400001,0.03
1.30432740e-02,0.0600001,0.01
1.30432750e-02,0.0400001,0.01
1.30432760e-02,0.0400001,0.01
1.30432770e-02,0.0400001,0.01
1.30432780e-02,0.0600001,0.01
1.30432790e-02,0.0400001,0.01
1.30432800e-02,0.0400001,0.01
1.30432810e-02,0.0400001,0.03
1.30432820e-02,0.0600001,0.03
1.30432830e-02,0.0600001,0.03
1.30432840e-02,0.0600001,0.01
1.30432850e-02,0.0600001,0.01
1.30432860e-02,0.0600001,0.01
1.30432870e-02,0.0400001,0.03
1.30432880e-02,0.0400001,0.01
1.30432890e-02,0.0400001,0.01
1.30432900e-02,0.0400001,0.01
1.30432910e-02,0.0400001,0.01
1.30432920e-02,0.0600001,0.01
1.30432930e-02,0.0400001,0.01
1.30432940e-02,0.0600001,-0.00999996
1.30432950e-02,0.0600001,0.01
1.30432960e-02,0.0600001,0.03
1.30432970e-02,0.0600001,0.03
1.30432980e-02,0.0600001,0.03
1.30432990e-02,0.0600001,0.03
1.30433000e-02,0.0600001,0.03
1.30433010e-02,0.0600001,0.05
1.30433020e-02,0.0400001,0.03
1.30433030e-02,0.0600001,0.03
1.30433040e-02,0.0600001,0.01
1.30433050e-02,0.0600001,0.03
1.30433060e-02,0.0600001,0.03
1.30433070e-02,0.0600001,0.01
1.30433080e-02,0.0400001,0.01
1.30433090e-02,0.0600001,0.03
1.30433100e-02,0.0600001,0.01
1.30433110e-02,0.0400001,0.03
1.30433120e-02,0.0400001,0.01
1.30433130e-02,0.0400001,0.03
1.30433140e-02,0.0600001,0.01
1.30433150e-02,0.0600001,0.01
1.30433160e-02,0.0600001,0.01
1.30433170e-02,0.0400001,0.01
