Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
9.6610500e-04,0,-0.01
9.6610600e-04,0,-0.01
9.6610700e-04,0,-0.01
9.6610800e-04,0,-0.01
9.6610900e-04,-0.02,0.01
9.6611000e-04,0,0.01
9.6611100e-04,0,-0.01
9.6611200e-04,0,-0.01
9.6611300e-04,0,0.01
9.6611400e-04,0,0.01
9.6611500e-04,-0.02,0.01
9.6611600e-04,-0.02,-0.01
9.6611700e-04,0,0.01
9.6611800e-04,0,0.01
9.6611900e-04,0,0.01
9.6612000e-04,0,0.01
9.6612100e-04,0,0.01
9.6612200e-04,0,0.01
9.6612300e-04,0,0.01
9.6612400e-04,0,0.01
9.6612500e-04,0,0.01
9.6612600e-04,0.02,-0.01
9.6612700e-04,0,0.01
9.6612800e-04,0.02,0.01
9.6612900e-04,0,0.01
9.6613000e-04,0.02,0.01
9.6613100e-04,0,0.01
9.6613200e-04,0,0.01
9.6613300e-04,0,0.01
9.6613400e-04,0.02,-0.01
9.6613500e-04,0,0.01
9.6613600e-04,0.02,0.01
9.6613700e-04,0,0.01
9.6613800e-04,0.02,-0.01
9.6613900e-04,-0.02,0.01
9.6614000e-04,0,-0.01
9.6614100e-04,0,-0.01
9.6614200e-04,0,-0.01
9.6614300e-04,0,-0.01
9.6614400e-04,0,-0.01
9.6614500e-04,0,-0.01
9.6614600e-04,0,-0.01
9.6614700e-04,0,-0.01
9.6614800e-04,0,0.01
9.6614900e-04,0,0.01
9.6615000e-04,0.02,0.01
9.6615100e-04,0,0.01
9.6615200e-04,0.02,0.01
9.6615300e-04,0,0.01
9.6615400e-04,0.02,0.01
9.6615500e-04,0,-0.01
9.6615600e-04,0,-0.01
9.6615700e-04,0,-0.01
9.6615800e-04,0,-0.01
9.6615900e-04,-0.02,-0.01
9.6616000e-04,-0.02,-0.01
9.6616100e-04,-0.02,-0.01
9.6616200e-04,-0.02,-0.01
9.6616300e-04,0,0.01
9.6616400e-04,0,0.01
9.6616500e-04,0,-0.01
9.6616600e-04,0,0.01
9.6616700e-04,0,0.01
9.6616800e-04,0.02,0.01
9.6616900e-04,0,0.01
9.6617000e-04,0,0.01
9.6617100e-04,0,-0.01
9.6617200e-04,0,0.01
9.6617300e-04,0,0.01
9.6617400e-04,0,0.01
9.6617500e-04,-0.02,0.01
9.6617600e-04,0,0.01
9.6617700e-04,-0.02,0.01
9.6617800e-04,0,0.01
9.6617900e-04,0.02,0.01
9.6618000e-04,0.02,-0.01
9.6618100e-04,0,0.01
9.6618200e-04,0,0.01
9.6618300e-04,0,0.01
9.6618400e-04,0,0.01
9.6618500e-04,0,0.01
9.6618600e-04,0,-0.01
9.6618700e-04,0,-0.01
9.6618800e-04,-0.02,-0.01
9.6618900e-04,-0.02,-0.01
9.6619000e-04,-0.02,0.01
9.6619100e-04,0,0.01
9.6619200e-04,-0.02,0.01
9.6619300e-04,0,0.01
9.6619400e-04,0,-0.01
9.6619500e-04,0,-0.01
9.6619600e-04,0,-0.01
9.6619700e-04,0,-0.01
9.6619800e-04,0.02,-0.01
9.6619900e-04,0,-0.01
9.6620000e-04,0,-0.01
9.6620100e-04,0,-0.01
9.6620200e-04,0,0.01
9.6620300e-04,0.02,0.01
9.6620400e-04,0,0.03
9.6620500e-04,0,0.03
9.6620600e-04,0,0.03
9.6620700e-04,0.02,0.01
9.6620800e-04,0.02,0.01
9.6620900e-04,0.02,-0.01
9.6621000e-04,0.02,-0.01
9.6621100e-04,0,-0.01
9.6621200e-04,0.02,0.01
9.6621300e-04,0.02,-0.01
9.6621400e-04,0.02,0.01
9.6621500e-04,0,0.01
9.6621600e-04,0.02,0.01
9.6621700e-04,0,0.01
9.6621800e-04,0,0.01
9.6621900e-04,0,-0.01
9.6622000e-04,0,0.01
9.6622100e-04,0,0.01
9.6622200e-04,0.02,0.01
9.6622300e-04,0.02,0.01
9.6622400e-04,0.02,0.01
9.6622500e-04,0,0.01
9.6622600e-04,-0.02,0.01
9.6622700e-04,-0.02,0.01
9.6622800e-04,0,0.01
9.6622900e-04,0,0.01
9.6623000e-04,-0.02,0.01
9.6623100e-04,0,0.01
9.6623200e-04,0,0.01
9.6623300e-04,0,0.01
9.6623400e-04,0,0.01
9.6623500e-04,0,-0.01
9.6623600e-04,-0.02,-0.01
9.6623700e-04,0,-0.01
9.6623800e-04,0.02,-0.03
9.6623900e-04,0.02,-0.03
9.6624000e-04,0.02,-0.01
9.6624100e-04,0,-0.01
9.6624200e-04,0,0.01
9.6624300e-04,0,-0.01
9.6624400e-04,0,-0.01
9.6624500e-04,0,-0.01
9.6624600e-04,0.02,-0.01
9.6624700e-04,0.02,0.01
9.6624800e-04,0,-0.01
9.6624900e-04,-0.02,-0.01
9.6625000e-04,-0.02,-0.01
9.6625100e-04,0,0.01
9.6625200e-04,0,0.01
9.6625300e-04,-0.02,0.01
9.6625400e-04,-0.02,-0.01
9.6625500e-04,0,-0.01
9.6625600e-04,0,0.01
9.6625700e-04,0,0.01
9.6625800e-04,0,0.01
9.6625900e-04,0,0.01
9.6626000e-04,0.02,-0.01
9.6626100e-04,0,-0.01
9.6626200e-04,0.02,-0.01
9.6626300e-04,0.02,-0.01
9.6626400e-04,0.02,-0.01
9.6626500e-04,0.02,0.01
9.6626600e-04,0,0.01
9.6626700e-04,0,0.03
9.6626800e-04,0,0.01
9.6626900e-04,0,0.01
9.6627000e-04,0.02,-0.01
9.6627100e-04,0.02,0.01
9.6627200e-04,0,-0.01
9.6627300e-04,0,-0.01
9.6627400e-04,0,-0.01
9.6627500e-04,-0.02,-0.01
9.6627600e-04,0,-0.01
9.6627700e-04,0,0.01
9.6627800e-04,0,-0.01
9.6627900e-04,-0.02,-0.01
9.6628000e-04,0,-0.01
9.6628100e-04,0,-0.01
9.6628200e-04,0,0.01
9.6628300e-04,0,-0.01
9.6628400e-04,0.02,-0.01
9.6628500e-04,0,-0.01
9.6628600e-04,0,-0.01
9.6628700e-04,0,-0.01
9.6628800e-04,0,0.01
9.6628900e-04,0,0.01
9.6629000e-04,0.02,0.01
9.6629100e-04,0,0.01
9.6629200e-04,0.02,0.01
9.6629300e-04,0,0.01
9.6629400e-04,0,0.03
9.6629500e-04,0,0.01
9.6629600e-04,0,0.01
9.6629700e-04,0,0.01
9.6629800e-04,0,0.01
9.6629900e-04,-0.02,0.01
9.6630000e-04,0,-0.01
9.6630100e-04,-0.02,-0.01
9.6630200e-04,0,-0.01
9.6630300e-04,0,-0.01
9.6630400e-04,0,-0.01
9.6630500e-04,0,0.01
9.6630600e-04,0,-0.01
9.6630700e-04,0,-0.01
9.6630800e-04,0,0.01
9.6630900e-04,0,0.03
9.6631000e-04,0.02,0.01
9.6631100e-04,0,0.01
9.6631200e-04,0.02,0.01
9.6631300e-04,0,0.01
9.6631400e-04,-0.02,0.01
9.6631500e-04,-0.02,0.01
9.6631600e-04,0,0.01
9.6631700e-04,0,0.01
9.6631800e-04,0.02,0.01
9.6631900e-04,0,0.01
9.6632000e-04,0.02,0.01
9.6632100e-04,0,0.01
9.6632200e-04,0.02,0.01
9.6632300e-04,0,0.01
9.6632400e-04,0,-0.01
9.6632500e-04,0,-0.01
9.6632600e-04,0.02,-0.01
9.6632700e-04,0.02,-0.01
9.6632800e-04,0.02,0.01
9.6632900e-04,0,-0.01
9.6633000e-04,0,0.01
9.6633100e-04,0,0.01
9.6633200e-04,0.02,0.01
9.6633300e-04,0,-0.01
9.6633400e-04,0.02,-0.01
9.6633500e-04,0,0.01
9.6633600e-04,0,-0.01
9.6633700e-04,0,0.01
9.6633800e-04,0,0.01
9.6633900e-04,0,0.01
9.6634000e-04,0,-0.01
9.6634100e-04,0,0.01
9.6634200e-04,0.02,0.01
9.6634300e-04,0,-0.01
9.6634400e-04,0,-0.01
9.6634500e-04,0,-0.03
9.6634600e-04,0,-0.03
9.6634700e-04,0,-0.01
9.6634800e-04,0,0.01
9.6634900e-04,0,0.01
9.6635000e-04,0,0.01
9.6635100e-04,-0.02,0.01
9.6635200e-04,0,0.01
9.6635300e-04,0,-0.01
9.6635400e-04,0,0.01
9.6635500e-04,0,0.03
9.6635600e-04,-0.02,0.01
9.6635700e-04,-0.02,0.01
9.6635800e-04,0,0.01
9.6635900e-04,0,0.01
9.6636000e-04,0.02,0.01
9.6636100e-04,0.02,0.01
9.6636200e-04,0.02,-0.01
9.6636300e-04,0,-0.01
9.6636400e-04,0,0.01
9.6636500e-04,-0.02,0.01
9.6636600e-04,0,0.01
9.6636700e-04,-0.02,-0.01
9.6636800e-04,0,-0.01
9.6636900e-04,0,-0.01
9.6637000e-04,0,0.03
9.6637100e-04,0,0.03
9.6637200e-04,0,0.01
9.6637300e-04,0,0.01
9.6637400e-04,0.02,-0.01
9.6637500e-04,0,-0.01
9.6637600e-04,0,-0.01
9.6637700e-04,0,-0.01
9.6637800e-04,0.02,-0.01
9.6637900e-04,0,-0.01
9.6638000e-04,0,-0.01
9.6638100e-04,-0.02,-0.01
9.6638200e-04,0,-0.01
9.6638300e-04,0,-0.01
9.6638400e-04,0.02,0.01
9.6638500e-04,0,-0.01
9.6638600e-04,0,-0.01
9.6638700e-04,0,-0.01
9.6638800e-04,0.02,-0.01
9.6638900e-04,0,-0.01
9.6639000e-04,0.02,0.01
9.6639100e-04,0,0.01
9.6639200e-04,0,0.01
9.6639300e-04,-0.02,0.01
9.6639400e-04,0,-0.01
9.6639500e-04,-0.02,-0.01
9.6639600e-04,0,-0.01
9.6639700e-04,0,0.01
9.6639800e-04,0.02,-0.01
9.6639900e-04,0,-0.01
9.6640000e-04,0.02,-0.01
9.6640100e-04,0.02,-0.01
9.6640200e-04,0,-0.01
9.6640300e-04,0,0.01
9.6640400e-04,0.02,0.01
9.6640500e-04,0,-0.01
9.6640600e-04,0,0.01
9.6640700e-04,0,0.01
9.6640800e-04,0,0.01
9.6640900e-04,0,0.01
9.6641000e-04,0,-0.01
9.6641100e-04,0,0.01
9.6641200e-04,0.02,-0.01
9.6641300e-04,0,0.01
9.6641400e-04,0,0.01
9.6641500e-04,0,0.01
9.6641600e-04,0.02,0.01
9.6641700e-04,0,0.01
9.6641800e-04,0,0.03
9.6641900e-04,0,0.01
9.6642000e-04,0.02,-0.01
9.6642100e-04,0,0.01
9.6642200e-04,0.02,0.01
9.6642300e-04,0,0.01
9.6642400e-04,0.02,-0.01
9.6642500e-04,0,0.01
9.6642600e-04,0,0.03
9.6642700e-04,0,0.01
9.6642800e-04,0.02,0.03
9.6642900e-04,0,0.01
9.6643000e-04,0,0.01
9.6643100e-04,0,-0.01
9.6643200e-04,0,0.01
9.6643300e-04,0,0.01
9.6643400e-04,0,0.01
9.6643500e-04,0,0.01
9.6643600e-04,0.02,0.01
9.6643700e-04,0,0.03
9.6643800e-04,0,0.01
9.6643900e-04,0,0.01
9.6644000e-04,0.02,0.01
9.6644100e-04,0,0.01
9.6644200e-04,0,0.01
9.6644300e-04,-0.02,0.01
9.6644400e-04,0,-0.01
9.6644500e-04,0,-0.01
9.6644600e-04,0,-0.01
9.6644700e-04,0,0.01
9.6644800e-04,0,0.01
9.6644900e-04,0,0.01
9.6645000e-04,0,-0.01
9.6645100e-04,0,-0.01
9.6645200e-04,0.02,-0.01
9.6645300e-04,0,-0.01
9.6645400e-04,0.02,0.01
9.6645500e-04,0,0.01
9.6645600e-04,0,0.03
9.6645700e-04,0,0.01
9.6645800e-04,0,0.01
9.6645900e-04,0,0.01
9.6646000e-04,0,-0.01
9.6646100e-04,0,0.01
9.6646200e-04,0,0.01
9.6646300e-04,0,0.03
9.6646400e-04,0.02,0.01
9.6646500e-04,0,0.01
9.6646600e-04,0,-0.01
9.6646700e-04,0,0.01
9.6646800e-04,0,0.01
9.6646900e-04,0,0.01
9.6647000e-04,0.02,-0.01
9.6647100e-04,0,0.01
9.6647200e-04,0,0.01
9.6647300e-04,0,0.01
9.6647400e-04,0,0.01
9.6647500e-04,0,0.03
9.6647600e-04,0,0.01
9.6647700e-04,0,0.01
9.6647800e-04,0.02,0.01
9.6647900e-04,0,0.01
9.6648000e-04,0,0.01
9.6648100e-04,0,0.01
9.6648200e-04,0,0.01
9.6648300e-04,0,0.01
9.6648400e-04,0.02,0.01
9.6648500e-04,0,0.03
9.6648600e-04,0,0.01
9.6648700e-04,0,0.01
9.6648800e-04,0.02,0.01
9.6648900e-04,0,0.01
9.6649000e-04,0.02,0.01
9.6649100e-04,0.02,0.01
9.6649200e-04,0.02,0.01
9.6649300e-04,0,0.01
9.6649400e-04,0,0.01
9.6649500e-04,0,0.01
9.6649600e-04,-0.02,0.01
9.6649700e-04,0,-0.01
9.6649800e-04,0,0.01
9.6649900e-04,0,0.01
9.6650000e-04,0.02,0.01
9.6650100e-04,0,0.01
9.6650200e-04,0,0.01
9.6650300e-04,0,0.01
9.6650400e-04,0.02,0.01
9.6650500e-04,0.02,0.01
9.6650600e-04,0,0.01
9.6650700e-04,0,0.01
9.6650800e-04,0,0.01
9.6650900e-04,0,0.01
9.6651000e-04,0,0.01
9.6651100e-04,0,-0.01
9.6651200e-04,0.02,-0.01
9.6651300e-04,0,-0.01
9.6651400e-04,0,-0.01
9.6651500e-04,0,-0.01
9.6651600e-04,0,-0.01
9.6651700e-04,0,0.01
9.6651800e-04,0,0.01
9.6651900e-04,0,-0.01
9.6652000e-04,0,-0.01
9.6652100e-04,0,-0.01
9.6652200e-04,0.02,0.01
9.6652300e-04,0,0.01
9.6652400e-04,0.02,0.01
9.6652500e-04,0,0.01
9.6652600e-04,0,0.01
9.6652700e-04,0,0.01
9.6652800e-04,0,0.01
9.6652900e-04,0,0.01
9.6653000e-04,0.02,0.01
9.6653100e-04,0,-0.01
9.6653200e-04,0,0.01
9.6653300e-04,0,0.01
9.6653400e-04,0.02,0.01
9.6653500e-04,0.02,0.01
9.6653600e-04,0.04,0.01
9.6653700e-04,0.02,0.01
9.6653800e-04,0,0.01
9.6653900e-04,0,0.01
9.6654000e-04,0,0.01
9.6654100e-04,0,0.01
9.6654200e-04,0,0.01
9.6654300e-04,0,0.01
9.6654400e-04,0,0.01
9.6654500e-04,0,0.01
9.6654600e-04,0.02,-0.01
9.6654700e-04,0,0.01
9.6654800e-04,0.02,0.01
9.6654900e-04,0,0.01
9.6655000e-04,0.02,0.01
9.6655100e-04,0,0.01
9.6655200e-04,0.02,0.01
9.6655300e-04,0.02,0.01
9.6655400e-04,0.02,-0.01
9.6655500e-04,0,0.01
9.6655600e-04,0,0.01
9.6655700e-04,0.02,-0.01
9.6655800e-04,0.02,-0.01
9.6655900e-04,0,-0.01
9.6656000e-04,-0.02,-0.01
9.6656100e-04,-0.02,-0.01
9.6656200e-04,0,0.01
9.6656300e-04,0,-0.01
9.6656400e-04,0,0.01
9.6656500e-04,-0.02,0.01
9.6656600e-04,0,0.01
9.6656700e-04,0,0.01
9.6656800e-04,0.02,-0.01
9.6656900e-04,0,-0.01
9.6657000e-04,0,-0.01
9.6657100e-04,0,-0.01
9.6657200e-04,0,-0.01
9.6657300e-04,0,-0.01
9.6657400e-04,0,-0.01
9.6657500e-04,0,0.01
9.6657600e-04,0,0.01
9.6657700e-04,0,0.01
9.6657800e-04,0.02,0.01
9.6657900e-04,0,0.01
9.6658000e-04,0,0.01
9.6658100e-04,-0.02,0.01
9.6658200e-04,0,0.01
9.6658300e-04,0,0.01
9.6658400e-04,0.02,0.01
9.6658500e-04,0,0.01
9.6658600e-04,0.02,-0.01
9.6658700e-04,0,-0.01
9.6658800e-04,0.02,-0.01
9.6658900e-04,0.02,-0.01
9.6659000e-04,0.04,0.01
9.6659100e-04,0.02,-0.01
9.6659200e-04,0,-0.01
9.6659300e-04,0,-0.01
9.6659400e-04,0.02,-0.01
9.6659500e-04,0.02,-0.01
9.6659600e-04,0.02,-0.01
9.6659700e-04,0,-0.01
9.6659800e-04,0.02,0.01
9.6659900e-04,0.02,0.01
9.6660000e-04,0.02,0.01
9.6660100e-04,0,-0.01
9.6660200e-04,0.02,-0.01
9.6660300e-04,0,0.01
9.6660400e-04,0.02,-0.01
9.6660500e-04,0,-0.01
9.6660600e-04,0,-0.01
9.6660700e-04,0,0.01
9.6660800e-04,0,0.01
9.6660900e-04,0,0.01
9.6661000e-04,0,-0.01
9.6661100e-04,0.02,-0.01
9.6661200e-04,0.02,0.01
9.6661300e-04,-0.02,0.01
9.6661400e-04,0,0.01
9.6661500e-04,-0.02,-0.01
9.6661600e-04,0,0.01
9.6661700e-04,0,-0.01
9.6661800e-04,0.02,-0.01
9.6661900e-04,0,-0.01
9.6662000e-04,0.02,-0.01
9.6662100e-04,0,0.01
9.6662200e-04,0,-0.01
9.6662300e-04,0,-0.01
9.6662400e-04,0,-0.01
9.6662500e-04,0,-0.01
9.6662600e-04,0,-0.01
9.6662700e-04,0,0.01
9.6662800e-04,0,0.01
9.6662900e-04,-0.02,-0.01
9.6663000e-04,0,-0.01
9.6663100e-04,0,-0.01
9.6663200e-04,0.02,-0.01
9.6663300e-04,0,-0.01
9.6663400e-04,0.02,-0.01
9.6663500e-04,0.02,0.01
9.6663600e-04,0.02,-0.01
9.6663700e-04,0,0.01
9.6663800e-04,0,0.01
9.6663900e-04,0,0.01
9.6664000e-04,0,0.01
9.6664100e-04,0,0.01
9.6664200e-04,0.02,0.01
9.6664300e-04,0,0.03
9.6664400e-04,0,0.01
9.6664500e-04,0,0.01
9.6664600e-04,0,0.01
9.6664700e-04,0,0.01
9.6664800e-04,-0.02,-0.01
9.6664900e-04,-0.02,-0.01
9.6665000e-04,0,-0.01
9.6665100e-04,0,0.01
9.6665200e-04,0,-0.01
9.6665300e-04,0,0.01
9.6665400e-04,0,-0.01
9.6665500e-04,0,-0.01
9.6665600e-04,0.02,-0.01
9.6665700e-04,0.02,-0.01
9.6665800e-04,0.02,-0.01
9.6665900e-04,0,0.01
9.6666000e-04,-0.02,0.01
9.6666100e-04,-0.02,0.01
9.6666200e-04,-0.02,0.03
9.6666300e-04,-0.02,0.01
9.6666400e-04,0,-0.01
9.6666500e-04,0,-0.01
9.6666600e-04,0,-0.01
9.6666700e-04,0,-0.01
9.6666800e-04,0,-0.01
9.6666900e-04,0,-0.01
9.6667000e-04,0.02,-0.01
9.6667100e-04,0.02,-0.01
9.6667200e-04,0.02,0.01
9.6667300e-04,0,0.01
9.6667400e-04,0,0.01
9.6667500e-04,0,-0.01
9.6667600e-04,0,-0.01
9.6667700e-04,0,-0.01
9.6667800e-04,0.02,-0.01
9.6667900e-04,0,-0.01
9.6668000e-04,0,-0.01
9.6668100e-04,0,0.01
9.6668200e-04,0,-0.01
9.6668300e-04,0,-0.01
9.6668400e-04,0,0.01
9.6668500e-04,0,-0.01
9.6668600e-04,0,-0.01
9.6668700e-04,0,-0.01
9.6668800e-04,0,-0.01
9.6668900e-04,0,0.03
9.6669000e-04,0,0.01
9.6669100e-04,-0.02,0.01
9.6669200e-04,-0.02,0.01
9.6669300e-04,-0.02,0.03
9.6669400e-04,-0.02,0.01
9.6669500e-04,-0.02,0.01
9.6669600e-04,-0.02,-0.01
9.6669700e-04,0,-0.01
9.6669800e-04,0,-0.01
9.6669900e-04,0,0.01
9.6670000e-04,0,0.01
9.6670100e-04,0,0.01
9.6670200e-04,0,-0.01
9.6670300e-04,-0.02,0.01
9.6670400e-04,0,0.01
9.6670500e-04,0.02,-0.01
9.6670600e-04,0.02,-0.01
9.6670700e-04,0,-0.01
9.6670800e-04,0.02,0.01
9.6670900e-04,0,0.01
9.6671000e-04,0,0.01
9.6671100e-04,0,0.01
9.6671200e-04,0,0.01
9.6671300e-04,0,0.01
9.6671400e-04,0,0.01
9.6671500e-04,0,0.01
9.6671600e-04,0,0.01
9.6671700e-04,0,0.01
9.6671800e-04,0,-0.01
9.6671900e-04,0,0.01
9.6672000e-04,0,-0.01
9.6672100e-04,0,0.01
9.6672200e-04,0,-0.01
9.6672300e-04,0,0.01
9.6672400e-04,0,-0.01
9.6672500e-04,0,-0.01
9.6672600e-04,0,-0.01
9.6672700e-04,0,-0.01
9.6672800e-04,0,-0.01
9.6672900e-04,0,0.01
9.6673000e-04,0,0.01
9.6673100e-04,0,0.01
9.6673200e-04,0,0.01
9.6673300e-04,0,-0.01
9.6673400e-04,0,-0.03
9.6673500e-04,0,-0.01
9.6673600e-04,0,-0.01
9.6673700e-04,0,-0.01
9.6673800e-04,0,-0.01
9.6673900e-04,0,0.01
9.6674000e-04,0.02,0.01
9.6674100e-04,0,0.01
9.6674200e-04,0.02,0.01
9.6674300e-04,0,-0.01
9.6674400e-04,0,-0.01
9.6674500e-04,0,0.01
9.6674600e-04,0,0.01
9.6674700e-04,0,0.01
9.6674800e-04,0.02,0.01
9.6674900e-04,0,0.01
9.6675000e-04,0,-0.01
9.6675100e-04,0,-0.01
9.6675200e-04,0,-0.01
9.6675300e-04,0,0.01
9.6675400e-04,0,0.01
9.6675500e-04,0,-0.01
9.6675600e-04,0,0.01
9.6675700e-04,0,0.01
9.6675800e-04,0,0.01
9.6675900e-04,0,0.01
9.6676000e-04,0,0.01
9.6676100e-04,0,0.01
9.6676200e-04,0,-0.01
9.6676300e-04,0,0.01
9.6676400e-04,0,0.01
9.6676500e-04,0,0.01
9.6676600e-04,0,0.01
9.6676700e-04,0,0.01
9.6676800e-04,0,0.01
9.6676900e-04,0,0.01
9.6677000e-04,0.02,0.01
9.6677100e-04,0,0.01
9.6677200e-04,0,0.01
9.6677300e-04,0,0.01
9.6677400e-04,0.02,0.01
9.6677500e-04,0,0.01
9.6677600e-04,0,0.01
9.6677700e-04,0,0.01
9.6677800e-04,0,-0.01
9.6677900e-04,0,-0.01
9.6678000e-04,0,-0.01
9.6678100e-04,0,-0.01
9.6678200e-04,0,-0.01
9.6678300e-04,0,0.01
9.6678400e-04,0,0.01
9.6678500e-04,-0.02,0.01
9.6678600e-04,0,0.01
9.6678700e-04,0,0.01
9.6678800e-04,0,0.01
9.6678900e-04,0,0.01
9.6679000e-04,0,-0.01
9.6679100e-04,-0.02,0.01
9.6679200e-04,0,0.01
9.6679300e-04,0,0.01
9.6679400e-04,0,-0.01
9.6679500e-04,-0.02,-0.01
9.6679600e-04,-0.02,-0.01
9.6679700e-04,-0.02,0.01
9.6679800e-04,0,0.01
9.6679900e-04,0,0.01
9.6680000e-04,0,0.01
9.6680100e-04,0,0.03
9.6680200e-04,0,0.01
9.6680300e-04,0,0.03
9.6680400e-04,0,0.01
9.6680500e-04,0.02,0.01
9.6680600e-04,0,0.01
9.6680700e-04,0,-0.01
9.6680800e-04,0,-0.01
9.6680900e-04,0,-0.01
9.6681000e-04,0.02,0.01
9.6681100e-04,0.02,0.01
9.6681200e-04,0.02,0.01
9.6681300e-04,0,0.01
9.6681400e-04,0.02,-0.01
9.6681500e-04,0,-0.01
9.6681600e-04,0.02,-0.01
9.6681700e-04,0,-0.01
9.6681800e-04,0,-0.01
9.6681900e-04,0,-0.01
9.6682000e-04,0,-0.01
9.6682100e-04,0,-0.01
9.6682200e-04,0,-0.01
9.6682300e-04,0,-0.01
9.6682400e-04,0,-0.01
9.6682500e-04,0,-0.01
9.6682600e-04,-0.02,-0.01
9.6682700e-04,0,0.01
9.6682800e-04,0,0.01
9.6682900e-04,0,0.01
9.6683000e-04,0.02,0.01
9.6683100e-04,0,0.01
9.6683200e-04,0,0.01
9.6683300e-04,0,0.01
9.6683400e-04,0.02,0.01
9.6683500e-04,0,0.01
9.6683600e-04,0.02,0.01
9.6683700e-04,0,-0.01
9.6683800e-04,0,-0.01
9.6683900e-04,0,-0.01
9.6684000e-04,0,0.01
9.6684100e-04,-0.02,0.01
9.6684200e-04,-0.02,0.01
9.6684300e-04,0,0.01
9.6684400e-04,0,0.01
9.6684500e-04,0,-0.01
9.6684600e-04,0,-0.01
9.6684700e-04,0,-0.01
9.6684800e-04,-0.02,0.01
9.6684900e-04,0,0.03
9.6685000e-04,0,0.01
9.6685100e-04,-0.02,-0.01
9.6685200e-04,-0.02,-0.01
9.6685300e-04,-0.02,-0.01
9.6685400e-04,0.02,-0.01
9.6685500e-04,0,-0.01
9.6685600e-04,0.02,0.01
9.6685700e-04,0,0.01
9.6685800e-04,0.02,0.01
9.6685900e-04,0,0.03
9.6686000e-04,0,0.01
9.6686100e-04,-0.02,0.01
9.6686200e-04,0,-0.01
9.6686300e-04,-0.02,0.01
9.6686400e-04,0,0.01
9.6686500e-04,0,0.01
9.6686600e-04,0.02,0.01
9.6686700e-04,0,0.01
9.6686800e-04,0,0.01
9.6686900e-04,0,-0.01
9.6687000e-04,0,-0.01
9.6687100e-04,0,-0.01
9.6687200e-04,0,0.01
9.6687300e-04,0,0.01
9.6687400e-04,0,0.01
9.6687500e-04,0,0.01
9.6687600e-04,0.02,0.01
9.6687700e-04,0,-0.01
9.6687800e-04,0,-0.01
9.6687900e-04,0,-0.01
9.6688000e-04,0.02,-0.01
9.6688100e-04,0,0.01
9.6688200e-04,0.02,0.01
9.6688300e-04,0,-0.01
9.6688400e-04,0,-0.01
9.6688500e-04,-0.02,-0.01
9.6688600e-04,0,-0.01
9.6688700e-04,0,-0.01
9.6688800e-04,0,0.01
9.6688900e-04,0,0.01
9.6689000e-04,0,0.01
9.6689100e-04,0,0.01
9.6689200e-04,0,0.01
9.6689300e-04,0,-0.01
9.6689400e-04,0.02,0.01
9.6689500e-04,0,-0.01
9.6689600e-04,0,0.01
9.6689700e-04,0,0.01
9.6689800e-04,0,0.01
9.6689900e-04,0.02,0.01
9.6690000e-04,0.02,0.01
9.6690100e-04,0.02,-0.01
9.6690200e-04,0.02,0.01
9.6690300e-04,0,0.01
9.6690400e-04,0,0.01
9.6690500e-04,0.02,0.01
9.6690600e-04,0.02,0.01
9.6690700e-04,0,0.01
9.6690800e-04,0,0.01
9.6690900e-04,0,0.01
9.6691000e-04,0,0.01
9.6691100e-04,0,0.01
9.6691200e-04,0,-0.01
9.6691300e-04,0,-0.01
9.6691400e-04,0,-0.01
9.6691500e-04,0,-0.01
9.6691600e-04,0,0.01
9.6691700e-04,0,0.01
9.6691800e-04,0.02,0.01
9.6691900e-04,0,0.03
9.6692000e-04,0.02,0.01
9.6692100e-04,0.02,0.01
9.6692200e-04,0,0.01
9.6692300e-04,0,0.01
9.6692400e-04,0.02,0.01
9.6692500e-04,0.02,0.01
9.6692600e-04,0,-0.01
9.6692700e-04,0,0.01
9.6692800e-04,0,0.01
9.6692900e-04,0,-0.01
9.6693000e-04,0.02,0.01
9.6693100e-04,0,-0.01
9.6693200e-04,0.02,0.01
9.6693300e-04,0,0.03
9.6693400e-04,0,0.01
9.6693500e-04,0,0.01
9.6693600e-04,0.02,0.01
9.6693700e-04,0.02,0.01
9.6693800e-04,0.02,0.01
9.6693900e-04,0.02,0.03
9.6694000e-04,0,0.01
9.6694100e-04,0,0.03
9.6694200e-04,0.02,0.01
9.6694300e-04,0,0.01
9.6694400e-04,0.02,-0.01
9.6694500e-04,0,0.01
9.6694600e-04,0,0.01
9.6694700e-04,0.02,0.03
9.6694800e-04,0.02,0.01
9.6694900e-04,0,0.01
9.6695000e-04,0.02,0.01
9.6695100e-04,0,0.01
9.6695200e-04,0.02,0.01
9.6695300e-04,0,0.01
9.6695400e-04,0,0.01
9.6695500e-04,0,0.01
9.6695600e-04,0.02,-0.01
9.6695700e-04,0,-0.01
9.6695800e-04,0,-0.01
9.6695900e-04,0,0.01
9.6696000e-04,0,-0.01
9.6696100e-04,0,-0.01
9.6696200e-04,0.02,-0.01
9.6696300e-04,0.02,0.01
